order_id,customer_id,event_time,postal_code,event_name
7128842fb52023-09-22 01:00:00,7128842fb5,2023-09-22 01:00:00,,first_order
f645ee8a372023-10-12 03:00:00,f645ee8a37,2023-10-12 03:00:00,83357.0,first_order
b2118e14b02023-09-01 00:00:00,b2118e14b0,2023-09-01 00:00:00,60518.0,first_order
e48a6353152023-10-10 02:00:00,e48a635315,2023-10-10 02:00:00,48402.0,first_order
95e344b4042023-09-04 01:00:00,95e344b404,2023-09-04 01:00:00,56119.0,first_order
db48a7193a2023-10-16 01:00:00,db48a7193a,2023-10-16 01:00:00,55149.0,first_order
1e0ecc61d82023-10-17 01:00:00,1e0ecc61d8,2023-10-17 01:00:00,23682.0,first_order
96af5983e32023-09-26 00:00:00,96af5983e3,2023-09-26 00:00:00,29362.0,first_order
205ce3d4612023-09-07 03:00:00,205ce3d461,2023-09-07 03:00:00,65513.0,first_order
4f51cff8f92023-09-19 02:00:00,4f51cff8f9,2023-09-19 02:00:00,55638.0,first_order
e094d663c82023-10-16 02:00:00,e094d663c8,2023-10-16 02:00:00,39570.0,first_order
06029903f42023-10-27 01:00:00,06029903f4,2023-10-27 01:00:00,28238.0,first_order
1fd3860fcc2023-09-26 02:00:00,1fd3860fcc,2023-09-26 02:00:00,54656.0,first_order
7fc94fac002023-09-19 02:00:00,7fc94fac00,2023-09-19 02:00:00,55507.0,first_order
0f48784c862023-09-18 00:00:00,0f48784c86,2023-09-18 00:00:00,21521.0,first_order
a76c881ead2023-09-19 00:00:00,a76c881ead,2023-09-19 00:00:00,72504.0,first_order
5d77d8d5c52023-10-01 02:00:00,5d77d8d5c5,2023-10-01 02:00:00,34335.0,first_order
6e1eeb1cf32023-09-04 00:00:00,6e1eeb1cf3,2023-09-04 00:00:00,31304.0,first_order
bd70c64b3d2023-09-05 02:00:00,bd70c64b3d,2023-09-05 02:00:00,49586.0,first_order
aae8b237e62023-09-07 01:00:00,aae8b237e6,2023-09-07 01:00:00,48585.0,first_order
b4bd273e9f2023-09-22 02:00:00,b4bd273e9f,2023-09-22 02:00:00,90482.0,first_order
c9ee52c49c2023-10-30 02:00:00,c9ee52c49c,2023-10-30 02:00:00,69544.0,first_order
c8978199532023-10-05 01:00:00,c897819953,2023-10-05 01:00:00,56166.0,first_order
ad6b7425632023-10-06 01:00:00,ad6b742563,2023-10-06 01:00:00,53586.0,first_order
15f13eea742023-11-01 01:00:00,15f13eea74,2023-11-01 01:00:00,13220.0,first_order
a0e67c37572023-10-10 01:00:00,a0e67c3757,2023-10-10 01:00:00,59333.0,first_order
47289452142023-10-14 03:00:00,4728945214,2023-10-14 03:00:00,12275.0,first_order
abf78e332a2023-10-07 04:00:00,abf78e332a,2023-10-07 04:00:00,31611.0,first_order
315a5cb7912023-09-04 00:00:00,315a5cb791,2023-09-04 00:00:00,,first_order
7062753abd2023-10-22 00:00:00,7062753abd,2023-10-22 00:00:00,40706.0,first_order
89eb2a6a2e2023-10-19 01:00:00,89eb2a6a2e,2023-10-19 01:00:00,21529.0,first_order
e2f4eb15992023-10-10 01:00:00,e2f4eb1599,2023-10-10 01:00:00,26133.0,first_order
91cd26e38f2023-10-20 01:00:00,91cd26e38f,2023-10-20 01:00:00,75266.0,first_order
3ecd98c81a2023-11-01 01:00:00,3ecd98c81a,2023-11-01 01:00:00,21521.0,first_order
6aef50df752023-10-15 01:00:00,6aef50df75,2023-10-15 01:00:00,74436.0,first_order
70e36a1fc62023-09-29 04:00:00,70e36a1fc6,2023-09-29 04:00:00,14318.0,first_order
9507a972112023-09-17 02:00:00,9507a97211,2023-09-17 02:00:00,95605.0,first_order
79e3a1297b2023-11-01 01:00:00,79e3a1297b,2023-11-01 01:00:00,47563.0,first_order
bc96d372602023-10-11 01:00:00,bc96d37260,2023-10-11 01:00:00,,first_order
18765ad5482023-10-05 00:00:00,18765ad548,2023-10-05 00:00:00,31168.0,first_order
08b0ba91f12023-09-19 01:00:00,08b0ba91f1,2023-09-19 01:00:00,12417.0,first_order
42be43ace02023-10-20 02:00:00,42be43ace0,2023-10-20 02:00:00,75243.0,first_order
16257313fb2023-09-28 01:00:00,16257313fb,2023-09-28 01:00:00,,first_order
ce349f6cb82023-09-17 02:00:00,ce349f6cb8,2023-09-17 02:00:00,95576.0,first_order
b3869c9a082023-09-05 00:00:00,b3869c9a08,2023-09-05 00:00:00,23973.0,first_order
888b8f222a2023-09-14 00:00:00,888b8f222a,2023-09-14 00:00:00,70219.0,first_order
41c3adfdce2023-10-10 01:00:00,41c3adfdce,2023-10-10 01:00:00,26198.0,first_order
74a382d7d72023-09-28 01:00:00,74a382d7d7,2023-09-28 01:00:00,49585.0,first_order
efb3c321282023-10-18 01:00:00,efb3c32128,2023-10-18 01:00:00,73536.0,first_order
24f6bc126b2023-10-11 01:00:00,24f6bc126b,2023-10-11 01:00:00,19355.0,first_order
e9cda32ef82023-09-07 02:00:00,e9cda32ef8,2023-09-07 02:00:00,45959.0,first_order
d60984c1162023-09-01 00:00:00,d60984c116,2023-09-01 00:00:00,78345.0,first_order
411219c56b2023-09-13 02:00:00,411219c56b,2023-09-13 02:00:00,55713.0,first_order
0370b709522023-10-19 01:00:00,0370b70952,2023-10-19 01:00:00,,first_order
a4d687cd3e2023-09-05 02:00:00,a4d687cd3e,2023-09-05 02:00:00,6780.0,first_order
3e31336cc82023-11-01 02:00:00,3e31336cc8,2023-11-01 02:00:00,9470.0,first_order
b8ee507dc82023-09-04 01:00:00,b8ee507dc8,2023-09-04 01:00:00,96588.0,first_order
2d2062ffb32023-09-14 01:00:00,2d2062ffb3,2023-09-14 01:00:00,25576.0,first_order
9c339b29fb2023-09-01 02:00:00,9c339b29fb,2023-09-01 02:00:00,97901.0,first_order
d7b59b1c632023-10-11 01:00:00,d7b59b1c63,2023-10-11 01:00:00,99734.0,first_order
930f61bdf22023-10-27 02:00:00,930f61bdf2,2023-10-27 02:00:00,63599.0,first_order
b51b91a9a72023-10-26 02:00:00,b51b91a9a7,2023-10-26 02:00:00,,first_order
c5296f91132023-10-28 01:00:00,c5296f9113,2023-10-28 01:00:00,88408.0,first_order
e71c1d22f02023-09-20 03:00:00,e71c1d22f0,2023-09-20 03:00:00,13549.0,first_order
6770a828952023-10-09 00:00:00,6770a82895,2023-10-09 00:00:00,70747.0,first_order
bdf972bd5a2023-11-01 01:00:00,bdf972bd5a,2023-11-01 01:00:00,24666.0,first_order
29008f46072023-10-18 02:00:00,29008f4607,2023-10-18 02:00:00,13563.0,first_order
f662ff00f22023-09-22 00:00:00,f662ff00f2,2023-09-22 00:00:00,48520.0,first_order
945bd8f1bd2023-09-20 00:00:00,945bd8f1bd,2023-09-20 00:00:00,89396.0,first_order
4f21aaf6462023-09-20 01:00:00,4f21aaf646,2023-09-20 01:00:00,15906.0,first_order
be0b8b02052023-09-13 02:00:00,be0b8b0205,2023-09-13 02:00:00,,first_order
0fa4c2ea592023-09-06 04:00:00,0fa4c2ea59,2023-09-06 04:00:00,,first_order
6c71b309612023-09-28 00:00:00,6c71b30961,2023-09-28 00:00:00,59320.0,first_order
b76e1361b02023-09-30 02:00:00,b76e1361b0,2023-09-30 02:00:00,53910.0,first_order
33abe8198b2023-10-29 01:00:00,33abe8198b,2023-10-29 01:00:00,27289.0,first_order
0fb6dece632023-09-25 01:00:00,0fb6dece63,2023-09-25 01:00:00,38171.0,first_order
c310002c152023-09-14 01:00:00,c310002c15,2023-09-14 01:00:00,22480.0,first_order
33999a541a2023-09-06 02:00:00,33999a541a,2023-09-06 02:00:00,71692.0,first_order
c2d513f5d42023-10-27 02:00:00,c2d513f5d4,2023-10-27 02:00:00,49427.0,first_order
e92a8832fb2023-09-04 02:00:00,e92a8832fb,2023-09-04 02:00:00,54413.0,first_order
bed18718ee2023-09-19 02:00:00,bed18718ee,2023-09-19 02:00:00,49596.0,first_order
41707f90752023-10-23 01:00:00,41707f9075,2023-10-23 01:00:00,67624.0,first_order
a583ac7f732023-09-11 01:00:00,a583ac7f73,2023-09-11 01:00:00,47351.0,first_order
201d3453ba2023-09-27 01:00:00,201d3453ba,2023-09-27 01:00:00,18605.0,first_order
ec2ce13b932023-10-06 02:00:00,ec2ce13b93,2023-10-06 02:00:00,65476.0,first_order
e21dc77ba22023-09-27 01:00:00,e21dc77ba2,2023-09-27 01:00:00,15973.0,first_order
d9281379982023-10-05 02:00:00,d928137998,2023-10-05 02:00:00,59335.0,first_order
586eed63f62023-10-18 02:00:00,586eed63f6,2023-10-18 02:00:00,22919.0,first_order
7e5c3dc7f42023-10-05 00:00:00,7e5c3dc7f4,2023-10-05 00:00:00,12449.0,first_order
36f09559342023-09-21 00:00:00,36f0955934,2023-09-21 00:00:00,,first_order
f4f33b330c2023-09-07 02:00:00,f4f33b330c,2023-09-07 02:00:00,68352.0,first_order
165f8f99982023-10-16 02:00:00,165f8f9998,2023-10-16 02:00:00,64732.0,first_order
5e0ad95b2b2023-10-31 03:00:00,5e0ad95b2b,2023-10-31 03:00:00,,first_order
3197ac9aa62023-10-20 01:00:00,3197ac9aa6,2023-10-20 01:00:00,70838.0,first_order
13c280dcf42023-10-18 00:00:00,13c280dcf4,2023-10-18 00:00:00,41477.0,first_order
699074278a2023-10-12 00:00:00,699074278a,2023-10-12 00:00:00,74941.0,first_order
0ad0328bbe2023-09-28 00:00:00,0ad0328bbe,2023-09-28 00:00:00,83022.0,first_order
dbd11ff3092023-09-13 03:00:00,dbd11ff309,2023-09-13 03:00:00,21641.0,first_order
4b9885a7422023-10-30 01:00:00,4b9885a742,2023-10-30 01:00:00,46449.0,first_order
ab0071f5c12023-09-01 01:00:00,ab0071f5c1,2023-09-01 01:00:00,16835.0,first_order
d8a3c49ffe2023-10-31 00:00:00,d8a3c49ffe,2023-10-31 00:00:00,13469.0,first_order
1c7a832eea2023-09-07 00:00:00,1c7a832eea,2023-09-07 00:00:00,23803.0,first_order
e5e09297de2023-10-29 01:00:00,e5e09297de,2023-10-29 01:00:00,70643.0,first_order
2d38e6de902023-09-26 01:00:00,2d38e6de90,2023-09-26 01:00:00,13564.0,first_order
5f6688a4022023-10-13 03:00:00,5f6688a402,2023-10-13 03:00:00,,first_order
189d65b7262023-10-27 00:00:00,189d65b726,2023-10-27 00:00:00,80687.0,first_order
53f07033a42023-10-17 00:00:00,53f07033a4,2023-10-17 00:00:00,91192.0,first_order
b05c86bbcf2023-10-06 02:00:00,b05c86bbcf,2023-10-06 02:00:00,73563.0,first_order
85462957672023-11-01 01:00:00,8546295767,2023-11-01 01:00:00,53888.0,first_order
3a575fbbb12023-10-04 01:00:00,3a575fbbb1,2023-10-04 01:00:00,21274.0,first_order
d71a9bd0612023-09-12 01:00:00,d71a9bd061,2023-09-12 01:00:00,41076.0,first_order
66a17f23fd2023-10-19 00:00:00,66a17f23fd,2023-10-19 00:00:00,85385.0,first_order
b2c9967e682023-10-27 00:00:00,b2c9967e68,2023-10-27 00:00:00,75175.0,first_order
31dc4793a12023-10-02 01:00:00,31dc4793a1,2023-10-02 01:00:00,67399.0,first_order
9a3da0018c2023-09-18 00:00:00,9a3da0018c,2023-09-18 00:00:00,67570.0,first_order
cfdfa2e0cd2023-09-25 01:00:00,cfdfa2e0cd,2023-09-25 01:00:00,71265.0,first_order
b45b5a0db52023-09-25 01:00:00,b45b5a0db5,2023-09-25 01:00:00,63553.0,first_order
0c80f1fbdd2023-09-05 01:00:00,0c80f1fbdd,2023-09-05 01:00:00,53200.0,first_order
5231ca02272023-10-15 00:00:00,5231ca0227,2023-10-15 00:00:00,74348.0,first_order
7fa081ed952023-09-08 01:00:00,7fa081ed95,2023-09-08 01:00:00,88616.0,first_order
64aaebf7b32023-09-27 01:00:00,64aaebf7b3,2023-09-27 01:00:00,10640.0,first_order
d0fc296cc92023-09-28 02:00:00,d0fc296cc9,2023-09-28 02:00:00,41655.0,first_order
92f2fc2e9a2023-09-15 01:00:00,92f2fc2e9a,2023-09-15 01:00:00,16633.0,first_order
97aefcd6282023-10-04 00:00:00,97aefcd628,2023-10-04 00:00:00,59922.0,first_order
4f3e21a2792023-11-01 01:00:00,4f3e21a279,2023-11-01 01:00:00,13219.0,first_order
df9645f32c2023-10-16 01:00:00,df9645f32c,2023-10-16 01:00:00,50813.0,first_order
f337b3e3792023-09-10 02:00:00,f337b3e379,2023-09-10 02:00:00,73392.0,first_order
d2e3f4c6592023-11-01 01:00:00,d2e3f4c659,2023-11-01 01:00:00,,first_order
60433ee4372023-10-09 01:00:00,60433ee437,2023-10-09 01:00:00,26165.0,first_order
68064b26e62023-09-07 01:00:00,68064b26e6,2023-09-07 01:00:00,,first_order
b4fc4815f72023-10-10 02:00:00,b4fc4815f7,2023-10-10 02:00:00,66382.0,first_order
4b0dc5f7ad2023-10-29 02:00:00,4b0dc5f7ad,2023-10-29 02:00:00,27304.0,first_order
4cf14b4bd52023-09-20 02:00:00,4cf14b4bd5,2023-09-20 02:00:00,30861.0,first_order
47d6bd0d482023-09-04 01:00:00,47d6bd0d48,2023-09-04 01:00:00,31362.0,first_order
be035bb1642023-09-05 01:00:00,be035bb164,2023-09-05 01:00:00,49520.0,first_order
469a1d7b0b2023-10-11 02:00:00,469a1d7b0b,2023-10-11 02:00:00,,first_order
16dde757102023-09-13 01:00:00,16dde75710,2023-09-13 01:00:00,25366.0,first_order
9a2d78dcb22023-11-01 01:00:00,9a2d78dcb2,2023-11-01 01:00:00,13212.0,first_order
add2abafe92023-09-27 02:00:00,add2abafe9,2023-09-27 02:00:00,69220.0,first_order
e76d9c9f252023-09-07 01:00:00,e76d9c9f25,2023-09-07 01:00:00,21502.0,first_order
304013997d2023-10-04 02:00:00,304013997d,2023-10-04 02:00:00,42972.0,first_order
a23b2bb7632023-10-23 01:00:00,a23b2bb763,2023-10-23 01:00:00,67568.0,first_order
bbc05b0e3e2023-11-01 02:00:00,bbc05b0e3e,2023-11-01 02:00:00,,first_order
6df2c9afb62023-09-22 02:00:00,6df2c9afb6,2023-09-22 02:00:00,32148.0,first_order
0e258d58c92023-10-26 02:00:00,0e258d58c9,2023-10-26 02:00:00,51446.0,first_order
adde6eb22e2023-11-01 03:00:00,adde6eb22e,2023-11-01 03:00:00,35405.0,first_order
818d383d8c2023-09-27 00:00:00,818d383d8c,2023-09-27 00:00:00,10581.0,first_order
1ea626380d2023-10-31 02:00:00,1ea626380d,2023-10-31 02:00:00,27402.0,first_order
12ee6794e72023-09-22 00:00:00,12ee6794e7,2023-09-22 00:00:00,41922.0,first_order
0b802a65c42023-10-20 02:00:00,0b802a65c4,2023-10-20 02:00:00,65268.0,first_order
3dd9bb63342023-09-05 01:00:00,3dd9bb6334,2023-09-05 01:00:00,79857.0,first_order
2bdd978baa2023-10-10 01:00:00,2bdd978baa,2023-10-10 01:00:00,59373.0,first_order
cd551dee4c2023-09-05 02:00:00,cd551dee4c,2023-09-05 02:00:00,29624.0,first_order
92af78ad072023-10-20 01:00:00,92af78ad07,2023-10-20 01:00:00,85133.0,first_order
9eb83531a82023-10-04 01:00:00,9eb83531a8,2023-10-04 01:00:00,49495.0,first_order
a055b9359f2023-10-04 01:00:00,a055b9359f,2023-10-04 01:00:00,79163.0,first_order
286db3a8d62023-09-01 01:00:00,286db3a8d6,2023-09-01 01:00:00,97387.0,first_order
86eafd8f1f2023-10-25 02:00:00,86eafd8f1f,2023-10-25 02:00:00,59647.0,first_order
a95aac707c2023-09-28 02:00:00,a95aac707c,2023-09-28 02:00:00,16957.0,first_order
b36a28e1882023-09-04 00:00:00,b36a28e188,2023-09-04 00:00:00,,first_order
25a727bd852023-10-22 00:00:00,25a727bd85,2023-10-22 00:00:00,13500.0,first_order
d2119ab65c2023-10-23 00:00:00,d2119ab65c,2023-10-23 00:00:00,72520.0,first_order
b2d5fdea9b2023-09-19 01:00:00,b2d5fdea9b,2023-09-19 01:00:00,49594.0,first_order
92cec679cf2023-09-19 03:00:00,92cec679cf,2023-09-19 03:00:00,44893.0,first_order
6a1d62a50c2023-10-24 02:00:00,6a1d62a50c,2023-10-24 02:00:00,78537.0,first_order
a49f9c1ee02023-09-23 00:00:00,a49f9c1ee0,2023-09-23 00:00:00,44289.0,first_order
f8f5f4c4252023-10-09 00:00:00,f8f5f4c425,2023-10-09 00:00:00,24885.0,first_order
93025a33332023-10-10 00:00:00,93025a3333,2023-10-10 00:00:00,59409.0,first_order
76c2a1b8762023-11-01 00:00:00,76c2a1b876,2023-11-01 00:00:00,21485.0,first_order
1f1444a93a2023-10-11 01:00:00,1f1444a93a,2023-10-11 01:00:00,21159.0,first_order
903d507a6c2023-10-25 01:00:00,903d507a6c,2023-10-25 01:00:00,13536.0,first_order
9d882c1cb72023-09-28 01:00:00,9d882c1cb7,2023-09-28 01:00:00,29446.0,first_order
8da6bc56182023-10-03 01:00:00,8da6bc5618,2023-10-03 01:00:00,63613.0,first_order
ef664728282023-09-14 02:00:00,ef66472828,2023-09-14 02:00:00,22510.0,first_order
a68c376e122023-09-06 01:00:00,a68c376e12,2023-09-06 01:00:00,53421.0,first_order
73598472892023-10-16 01:00:00,7359847289,2023-10-16 01:00:00,44894.0,first_order
0e12a9dda52023-09-27 01:00:00,0e12a9dda5,2023-09-27 01:00:00,22640.0,first_order
71d9f805fc2023-10-09 00:00:00,71d9f805fc,2023-10-09 00:00:00,26167.0,first_order
f481111cca2023-09-28 01:00:00,f481111cca,2023-09-28 01:00:00,29463.0,first_order
ac4a85712d2023-09-15 02:00:00,ac4a85712d,2023-09-15 02:00:00,55340.0,first_order
1cf00a83b72023-10-23 01:00:00,1cf00a83b7,2023-10-23 01:00:00,46317.0,first_order
e029d46f122023-10-04 01:00:00,e029d46f12,2023-10-04 01:00:00,27452.0,first_order
773072c2662023-10-20 02:00:00,773072c266,2023-10-20 02:00:00,34399.0,first_order
6e7adc21a32023-09-12 04:00:00,6e7adc21a3,2023-09-12 04:00:00,19382.0,first_order
249df49ae42023-09-26 01:00:00,249df49ae4,2023-09-26 01:00:00,54545.0,first_order
a65eb94f7b2023-10-18 02:00:00,a65eb94f7b,2023-10-18 02:00:00,79611.0,first_order
07ca9e87952023-10-13 02:00:00,07ca9e8795,2023-10-13 02:00:00,50306.0,first_order
f03ec8dec32023-10-29 02:00:00,f03ec8dec3,2023-10-29 02:00:00,27290.0,first_order
d1741020ba2023-09-04 00:00:00,d1741020ba,2023-09-04 00:00:00,96557.0,first_order
75b883cd892023-09-19 02:00:00,75b883cd89,2023-09-19 02:00:00,94405.0,first_order
c32359357f2023-09-11 02:00:00,c32359357f,2023-09-11 02:00:00,33217.0,first_order
dc23b35bb72023-09-17 01:00:00,dc23b35bb7,2023-09-17 01:00:00,49113.0,first_order
0b84f2192e2023-09-01 01:00:00,0b84f2192e,2023-09-01 01:00:00,88338.0,first_order
e7386128732023-09-19 01:00:00,e738612873,2023-09-19 01:00:00,15855.0,first_order
17ce8e1a8b2023-09-14 02:00:00,17ce8e1a8b,2023-09-14 02:00:00,22525.0,first_order
0e632c736d2023-10-27 01:00:00,0e632c736d,2023-10-27 01:00:00,49417.0,first_order
aa0c88dfd92023-09-01 01:00:00,aa0c88dfd9,2023-09-01 01:00:00,17209.0,first_order
c151081edf2023-10-24 00:00:00,c151081edf,2023-10-24 00:00:00,49546.0,first_order
95d5916bdd2023-09-26 02:00:00,95d5916bdd,2023-09-26 02:00:00,56355.0,first_order
f504c817bf2023-10-09 01:00:00,f504c817bf,2023-10-09 01:00:00,15605.0,first_order
bdd10a210a2023-09-05 02:00:00,bdd10a210a,2023-09-05 02:00:00,15598.0,first_order
74bf71a84e2023-09-22 00:00:00,74bf71a84e,2023-09-22 00:00:00,,first_order
ac32d9d4212023-10-10 00:00:00,ac32d9d421,2023-10-10 00:00:00,93268.0,first_order
e94841b57f2023-09-22 03:00:00,e94841b57f,2023-09-22 03:00:00,60410.0,first_order
3433d1fcea2023-09-01 02:00:00,3433d1fcea,2023-09-01 02:00:00,15916.0,first_order
f6805f1a112023-09-11 01:00:00,f6805f1a11,2023-09-11 01:00:00,60474.0,first_order
860a33ded02023-09-20 02:00:00,860a33ded0,2023-09-20 02:00:00,35492.0,first_order
da91f38e1b2023-10-09 02:00:00,da91f38e1b,2023-10-09 02:00:00,26989.0,first_order
22830bed6d2023-10-23 01:00:00,22830bed6d,2023-10-23 01:00:00,72550.0,first_order
7d0d761c862023-09-28 01:00:00,7d0d761c86,2023-09-28 01:00:00,59579.0,first_order
c76a1cc3952023-10-08 00:00:00,c76a1cc395,2023-10-08 00:00:00,69542.0,first_order
71dc3eb1f32023-10-27 02:00:00,71dc3eb1f3,2023-10-27 02:00:00,28317.0,first_order
1cd7916d6b2023-09-27 02:00:00,1cd7916d6b,2023-09-27 02:00:00,69276.0,first_order
afba4b23ee2023-10-26 03:00:00,afba4b23ee,2023-10-26 03:00:00,64458.0,first_order
3d96c09d9d2023-09-18 01:00:00,3d96c09d9d,2023-09-18 01:00:00,14202.0,first_order
d05cb00aa42023-10-27 01:00:00,d05cb00aa4,2023-10-27 01:00:00,84672.0,first_order
13a78eabc32023-10-10 00:00:00,13a78eabc3,2023-10-10 00:00:00,40697.0,first_order
3d5fcbaf6c2023-09-27 02:00:00,3d5fcbaf6c,2023-09-27 02:00:00,69252.0,first_order
f0193687c02023-09-28 02:00:00,f0193687c0,2023-09-28 02:00:00,88748.0,first_order
dc99de9b6e2023-09-19 00:00:00,dc99de9b6e,2023-09-19 00:00:00,71323.0,first_order
fb25ffadce2023-10-04 01:00:00,fb25ffadce,2023-10-04 01:00:00,59928.0,first_order
fb179beabe2023-10-10 02:00:00,fb179beabe,2023-10-10 02:00:00,35760.0,first_order
e7d99cc75d2023-09-27 03:00:00,e7d99cc75d,2023-09-27 03:00:00,69222.0,first_order
ba142968af2023-09-29 02:00:00,ba142968af,2023-09-29 02:00:00,51503.0,first_order
132999ee3d2023-09-07 01:00:00,132999ee3d,2023-09-07 01:00:00,67215.0,first_order
5d571112142023-09-25 01:00:00,5d57111214,2023-09-25 01:00:00,71283.0,first_order
e27358536c2023-09-11 01:00:00,e27358536c,2023-09-11 01:00:00,34586.0,first_order
64a76dca852023-10-20 01:00:00,64a76dca85,2023-10-20 01:00:00,85309.0,first_order
4f45c57caf2023-10-09 00:00:00,4f45c57caf,2023-10-09 00:00:00,96415.0,first_order
cd426e1d282023-11-01 02:00:00,cd426e1d28,2023-11-01 02:00:00,87068.0,first_order
2cfe062da02023-10-02 00:00:00,2cfe062da0,2023-10-02 00:00:00,87499.0,first_order
e4d379dc7c2023-09-01 03:00:00,e4d379dc7c,2023-09-01 03:00:00,60517.0,first_order
b5a793cefd2023-09-18 03:00:00,b5a793cefd,2023-09-18 03:00:00,40576.0,first_order
aa28ab61402023-10-04 02:00:00,aa28ab6140,2023-10-04 02:00:00,27497.0,first_order
c0591eb06d2023-09-01 01:00:00,c0591eb06d,2023-09-01 01:00:00,17189.0,first_order
241b38470f2023-09-28 00:00:00,241b38470f,2023-09-28 00:00:00,85110.0,first_order
6d4c3963d02023-09-22 03:00:00,6d4c3963d0,2023-09-22 03:00:00,49688.0,first_order
a24df65cfc2023-10-04 00:00:00,a24df65cfc,2023-10-04 00:00:00,42664.0,first_order
87cb4bc7a32023-09-19 00:00:00,87cb4bc7a3,2023-09-19 00:00:00,12444.0,first_order
ed87a906ae2023-10-02 02:00:00,ed87a906ae,2023-10-02 02:00:00,67496.0,first_order
f8575f8b362023-09-14 01:00:00,f8575f8b36,2023-09-14 01:00:00,,first_order
8afd3792f82023-10-17 00:00:00,8afd3792f8,2023-10-17 00:00:00,30943.0,first_order
cad1796aa92023-09-30 01:00:00,cad1796aa9,2023-09-30 01:00:00,,first_order
1255cc24082023-09-19 01:00:00,1255cc2408,2023-09-19 01:00:00,71730.0,first_order
537205c9852023-09-30 01:00:00,537205c985,2023-09-30 01:00:00,33358.0,first_order
1f0cac17a02023-09-14 01:00:00,1f0cac17a0,2023-09-14 01:00:00,8267.0,first_order
a9d5cc09062023-10-16 01:00:00,a9d5cc0906,2023-10-16 01:00:00,66092.0,first_order
f55ad4871c2023-09-27 00:00:00,f55ad4871c,2023-09-27 00:00:00,49545.0,first_order
0c5749d1582023-09-11 01:00:00,0c5749d158,2023-09-11 01:00:00,94246.0,first_order
90a01972042023-09-04 01:00:00,90a0197204,2023-09-04 01:00:00,33713.0,first_order
c8862c32402023-09-19 02:00:00,c8862c3240,2023-09-19 02:00:00,46344.0,first_order
1df32b9e462023-10-30 04:00:00,1df32b9e46,2023-10-30 04:00:00,,first_order
7ef2bcc09d2023-09-21 00:00:00,7ef2bcc09d,2023-09-21 00:00:00,,first_order
b80542ee7a2023-09-07 02:00:00,b80542ee7a,2023-09-07 02:00:00,72693.0,first_order
652127a6d12023-10-01 01:00:00,652127a6d1,2023-10-01 01:00:00,51201.0,first_order
25a7eb38832023-09-26 00:00:00,25a7eb3883,2023-09-26 00:00:00,,first_order
2eed36023e2023-11-01 01:00:00,2eed36023e,2023-11-01 01:00:00,72175.0,first_order
e010b319e62023-10-05 02:00:00,e010b319e6,2023-10-05 02:00:00,65867.0,first_order
086bdeff5e2023-10-16 02:00:00,086bdeff5e,2023-10-16 02:00:00,55201.0,first_order
981339c7d92023-09-05 02:00:00,981339c7d9,2023-09-05 02:00:00,6782.0,first_order
b5af08c9822023-09-15 01:00:00,b5af08c982,2023-09-15 01:00:00,55295.0,first_order
8f509b34cc2023-10-25 01:00:00,8f509b34cc,2023-10-25 01:00:00,,first_order
1a7f9eec212023-09-29 02:00:00,1a7f9eec21,2023-09-29 02:00:00,47486.0,first_order
585d15ef0e2023-09-29 03:00:00,585d15ef0e,2023-09-29 03:00:00,4755.0,first_order
789aa06ec12023-09-04 02:00:00,789aa06ec1,2023-09-04 02:00:00,61503.0,first_order
242fdc06d12023-11-01 00:00:00,242fdc06d1,2023-11-01 00:00:00,49826.0,first_order
353101b2842023-10-02 01:00:00,353101b284,2023-10-02 01:00:00,,first_order
3817032eb82023-10-25 01:00:00,3817032eb8,2023-10-25 01:00:00,70564.0,first_order
a243bad5452023-09-19 00:00:00,a243bad545,2023-09-19 00:00:00,,first_order
712aaa32832023-09-07 02:00:00,712aaa3283,2023-09-07 02:00:00,71149.0,first_order
76ad1ebcba2023-09-30 02:00:00,76ad1ebcba,2023-09-30 02:00:00,63634.0,first_order
2d195fdede2023-09-10 02:00:00,2d195fdede,2023-09-10 02:00:00,73361.0,first_order
50b4f7569a2023-10-23 03:00:00,50b4f7569a,2023-10-23 03:00:00,68826.0,first_order
2ab21d15642023-09-28 01:00:00,2ab21d1564,2023-09-28 01:00:00,49807.0,first_order
f071d6d7ef2023-10-27 02:00:00,f071d6d7ef,2023-10-27 02:00:00,63637.0,first_order
ac4c97a3372023-09-28 00:00:00,ac4c97a337,2023-09-28 00:00:00,16948.0,first_order
73b4fc6e4f2023-11-01 00:00:00,73b4fc6e4f,2023-11-01 00:00:00,19083.0,first_order
0673b3e0632023-09-07 00:00:00,0673b3e063,2023-09-07 00:00:00,,first_order
2d7f057bd52023-10-23 02:00:00,2d7f057bd5,2023-10-23 02:00:00,68801.0,first_order
1a0747c2502023-09-12 02:00:00,1a0747c250,2023-09-12 02:00:00,74751.0,first_order
9c0befd0c12023-09-28 03:00:00,9c0befd0c1,2023-09-28 03:00:00,41671.0,first_order
61eb1aa80e2023-10-24 03:00:00,61eb1aa80e,2023-10-24 03:00:00,73873.0,first_order
0d3f7f85872023-10-30 05:00:00,0d3f7f8587,2023-10-30 05:00:00,89286.0,first_order
1cf0f505eb2023-10-04 02:00:00,1cf0f505eb,2023-10-04 02:00:00,42648.0,first_order
2f1389f7442023-09-01 01:00:00,2f1389f744,2023-09-01 01:00:00,70523.0,first_order
d36595cecb2023-10-05 02:00:00,d36595cecb,2023-10-05 02:00:00,58853.0,first_order
